rank,uuid,collection_filter,canonical_id,expected_title,expected_year,expected_number,title,observed_act_id,observed_act_year,observed_act_number,collection,state_name,no_of_section,handle,last_modified,api_url,public_url,sections_url,schedules_url,inventory_source_blob_sha256,raw_blob_sha256
754,a3b1a5bd-c7f3-4d90-8986-6c4e9acb238f,ACT,,,,,"The Madras City Civil Court Act, 1892",AC_CEN_3_3_00029_189207_1523337170643,1892,7,ACT,CENTRAL,0,123456789/496488,,https://indiacode.gov.in/server/api/core/items/a3b1a5bd-c7f3-4d90-8986-6c4e9acb238f,https://indiacode.gov.in/act/a3b1a5bd-c7f3-4d90-8986-6c4e9acb238f,https://indiacode.gov.in/act/a3b1a5bd-c7f3-4d90-8986-6c4e9acb238f/sections,https://indiacode.gov.in/act/a3b1a5bd-c7f3-4d90-8986-6c4e9acb238f/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
755,4fab13db-baed-419b-9c86-ab5bebbd7879,ACT,,,,,"The Bengal Military Police Act, 1892",AC_CEN_5_5_00111_189205_1666334510811,1892,5,ACT,CENTRAL,0,123456789/496679,,https://indiacode.gov.in/server/api/core/items/4fab13db-baed-419b-9c86-ab5bebbd7879,https://indiacode.gov.in/act/4fab13db-baed-419b-9c86-ab5bebbd7879,https://indiacode.gov.in/act/4fab13db-baed-419b-9c86-ab5bebbd7879/sections,https://indiacode.gov.in/act/4fab13db-baed-419b-9c86-ab5bebbd7879/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
756,573a74ac-281f-47b6-83a0-a56823346da8,ACT,,,,,"The Bankers' Books Evidence Act, 1891",AC_CEN_3_20_00049_189118_1523337061600,1891,18,ACT,CENTRAL,0,123456789/496428,,https://indiacode.gov.in/server/api/core/items/573a74ac-281f-47b6-83a0-a56823346da8,https://indiacode.gov.in/act/573a74ac-281f-47b6-83a0-a56823346da8,https://indiacode.gov.in/act/573a74ac-281f-47b6-83a0-a56823346da8/sections,https://indiacode.gov.in/act/573a74ac-281f-47b6-83a0-a56823346da8/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
757,24c855db-f16f-49a5-87f7-41be4335e364,ACT,,,,,"The Murshidabad Act, 1891",AC_CEN_5_5_00062_189115_1523336259308,1891,15,ACT,CENTRAL,0,123456789/496642,,https://indiacode.gov.in/server/api/core/items/24c855db-f16f-49a5-87f7-41be4335e364,https://indiacode.gov.in/act/24c855db-f16f-49a5-87f7-41be4335e364,https://indiacode.gov.in/act/24c855db-f16f-49a5-87f7-41be4335e364/sections,https://indiacode.gov.in/act/24c855db-f16f-49a5-87f7-41be4335e364/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
758,99ac813d-80a6-4f98-bf6a-918c71c81f30,ACT,,,,,"The Easements (Extending Act 5 of 1882), 1891",AC_CEN_3_20_00048_189108_1523336153564,1891,8,ACT,CENTRAL,0,123456789/496427,,https://indiacode.gov.in/server/api/core/items/99ac813d-80a6-4f98-bf6a-918c71c81f30,https://indiacode.gov.in/act/99ac813d-80a6-4f98-bf6a-918c71c81f30,https://indiacode.gov.in/act/99ac813d-80a6-4f98-bf6a-918c71c81f30/sections,https://indiacode.gov.in/act/99ac813d-80a6-4f98-bf6a-918c71c81f30/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
759,45414e71-16da-488b-a4fe-cf65032c8a79,ACT,,,,,"The North-western Provinces and Oudh Act, 1890",AC_CEN_5_5_00114_189020_1666335792135,1890,20,ACT,CENTRAL,0,123456789/496683,,https://indiacode.gov.in/server/api/core/items/45414e71-16da-488b-a4fe-cf65032c8a79,https://indiacode.gov.in/act/45414e71-16da-488b-a4fe-cf65032c8a79,https://indiacode.gov.in/act/45414e71-16da-488b-a4fe-cf65032c8a79/sections,https://indiacode.gov.in/act/45414e71-16da-488b-a4fe-cf65032c8a79/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
760,b11b9515-16ca-4e69-8999-d0032a3913fa,ACT,,,,,"The Guardians and Wards Act, 1890",AC_CEN_3_20_00047_189008_1523274313365,1890,8,ACT,CENTRAL,0,123456789/496426,,https://indiacode.gov.in/server/api/core/items/b11b9515-16ca-4e69-8999-d0032a3913fa,https://indiacode.gov.in/act/b11b9515-16ca-4e69-8999-d0032a3913fa,https://indiacode.gov.in/act/b11b9515-16ca-4e69-8999-d0032a3913fa/sections,https://indiacode.gov.in/act/b11b9515-16ca-4e69-8999-d0032a3913fa/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
761,aa955239-efa1-4815-a1c9-87414abef3f5,ACT,,,,,"The Charitable Endowments Act, 1890",AC_CEN_3_20_00046_189006_1523274192012,1890,6,ACT,CENTRAL,0,123456789/496425,,https://indiacode.gov.in/server/api/core/items/aa955239-efa1-4815-a1c9-87414abef3f5,https://indiacode.gov.in/act/aa955239-efa1-4815-a1c9-87414abef3f5,https://indiacode.gov.in/act/aa955239-efa1-4815-a1c9-87414abef3f5/sections,https://indiacode.gov.in/act/aa955239-efa1-4815-a1c9-87414abef3f5/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
762,187ee7cb-b0b2-4183-848f-89638996b48e,ACT,,,,,"The Revenue Recovery Act, 1890",AC_CEN_2_2_00035_189001_1523274075507,1890,1,ACT,CENTRAL,0,123456789/496292,,https://indiacode.gov.in/server/api/core/items/187ee7cb-b0b2-4183-848f-89638996b48e,https://indiacode.gov.in/act/187ee7cb-b0b2-4183-848f-89638996b48e,https://indiacode.gov.in/act/187ee7cb-b0b2-4183-848f-89638996b48e/sections,https://indiacode.gov.in/act/187ee7cb-b0b2-4183-848f-89638996b48e/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
763,4274767d-b48a-43ab-ab31-65d87e70defc,ACT,,,,,"The King of Oudh's Estate Act, 1888",AC_CEN_5_5_00120_188814_1675765637561,1888,14,ACT,CENTRAL,0,123456789/496695,,https://indiacode.gov.in/server/api/core/items/4274767d-b48a-43ab-ab31-65d87e70defc,https://indiacode.gov.in/act/4274767d-b48a-43ab-ab31-65d87e70defc,https://indiacode.gov.in/act/4274767d-b48a-43ab-ab31-65d87e70defc/sections,https://indiacode.gov.in/act/4274767d-b48a-43ab-ab31-65d87e70defc/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
764,fa0a5278-f3c2-4a8a-ad2a-162a825125c5,ACT,,,,,"The City of Bombay Municipal (Supplementary) Act, 1888",AC_CEN_5_5_00118_A1888-12_1692600153824,1888,12,ACT,CENTRAL,0,123456789/496692,,https://indiacode.gov.in/server/api/core/items/fa0a5278-f3c2-4a8a-ad2a-162a825125c5,https://indiacode.gov.in/act/fa0a5278-f3c2-4a8a-ad2a-162a825125c5,https://indiacode.gov.in/act/fa0a5278-f3c2-4a8a-ad2a-162a825125c5/sections,https://indiacode.gov.in/act/fa0a5278-f3c2-4a8a-ad2a-162a825125c5/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
765,82f4feb2-d65f-4906-91ae-c36cc3cb2a37,ACT,,,,,"The Indian Reserve Forces Act, 1888",AC_CEN_5_23_00040_188804_1523273943369,1888,4,ACT,CENTRAL,0,123456789/496542,,https://indiacode.gov.in/server/api/core/items/82f4feb2-d65f-4906-91ae-c36cc3cb2a37,https://indiacode.gov.in/act/82f4feb2-d65f-4906-91ae-c36cc3cb2a37,https://indiacode.gov.in/act/82f4feb2-d65f-4906-91ae-c36cc3cb2a37/sections,https://indiacode.gov.in/act/82f4feb2-d65f-4906-91ae-c36cc3cb2a37/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
766,4886ea43-8ede-4122-b6c6-e0bc6c222ff7,ACT,,,,,"The Punjab Tenancy Act, 1887.",AC_CEN_18_43_00006_188716_1667986253328,1887,16,ACT,CENTRAL,0,123456789/496070,,https://indiacode.gov.in/server/api/core/items/4886ea43-8ede-4122-b6c6-e0bc6c222ff7,https://indiacode.gov.in/act/4886ea43-8ede-4122-b6c6-e0bc6c222ff7,https://indiacode.gov.in/act/4886ea43-8ede-4122-b6c6-e0bc6c222ff7/sections,https://indiacode.gov.in/act/4886ea43-8ede-4122-b6c6-e0bc6c222ff7/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
767,7b726eff-0489-411d-b2dd-ab8be8669329,ACT,,,,,"The King of Oudh's Estate Act, 1887",AC_CEN_5_5_00117_188719_1667973159306,1887,19,ACT,CENTRAL,0,123456789/496689,,https://indiacode.gov.in/server/api/core/items/7b726eff-0489-411d-b2dd-ab8be8669329,https://indiacode.gov.in/act/7b726eff-0489-411d-b2dd-ab8be8669329,https://indiacode.gov.in/act/7b726eff-0489-411d-b2dd-ab8be8669329/sections,https://indiacode.gov.in/act/7b726eff-0489-411d-b2dd-ab8be8669329/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
768,9a4668d6-8be5-47eb-b690-eda0becd768c,ACT,,,,,"The Punjab Land-Revenue Act, 1887",AC_CEN_18_43_00005_188717_1667972973751,1887,17,ACT,CENTRAL,0,123456789/496069,,https://indiacode.gov.in/server/api/core/items/9a4668d6-8be5-47eb-b690-eda0becd768c,https://indiacode.gov.in/act/9a4668d6-8be5-47eb-b690-eda0becd768c,https://indiacode.gov.in/act/9a4668d6-8be5-47eb-b690-eda0becd768c/sections,https://indiacode.gov.in/act/9a4668d6-8be5-47eb-b690-eda0becd768c/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
769,46cf0a35-7c91-424c-9817-17f8da774dbc,ACT,,,,,"The Bengal, Agra and Assam Civil Courts Act, 1887",AC_CEN_3_3_00027_188712_1523273842065,1887,12,ACT,CENTRAL,0,123456789/496486,,https://indiacode.gov.in/server/api/core/items/46cf0a35-7c91-424c-9817-17f8da774dbc,https://indiacode.gov.in/act/46cf0a35-7c91-424c-9817-17f8da774dbc,https://indiacode.gov.in/act/46cf0a35-7c91-424c-9817-17f8da774dbc/sections,https://indiacode.gov.in/act/46cf0a35-7c91-424c-9817-17f8da774dbc/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
770,1cc23f98-aa88-427d-ac01-b19191bd7b02,ACT,,,,,"The Provincial Small Cause Courts Act, 1887",AC_CEN_3_3_00026_188709_1523273740812,1887,9,ACT,CENTRAL,0,123456789/496485,,https://indiacode.gov.in/server/api/core/items/1cc23f98-aa88-427d-ac01-b19191bd7b02,https://indiacode.gov.in/act/1cc23f98-aa88-427d-ac01-b19191bd7b02,https://indiacode.gov.in/act/1cc23f98-aa88-427d-ac01-b19191bd7b02/sections,https://indiacode.gov.in/act/1cc23f98-aa88-427d-ac01-b19191bd7b02/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
771,0b16fc5b-b7ce-4b5d-8643-652451f73ce2,ACT,,,,,"The Suits Valuation Act, 1887",AC_CEN_3_46_00009_188707_1523273588317,1887,7,ACT,CENTRAL,0,123456789/496499,,https://indiacode.gov.in/server/api/core/items/0b16fc5b-b7ce-4b5d-8643-652451f73ce2,https://indiacode.gov.in/act/0b16fc5b-b7ce-4b5d-8643-652451f73ce2,https://indiacode.gov.in/act/0b16fc5b-b7ce-4b5d-8643-652451f73ce2/sections,https://indiacode.gov.in/act/0b16fc5b-b7ce-4b5d-8643-652451f73ce2/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
772,a818ec00-1f01-4c68-9d22-bc727c3edea4,ACT,,,,,The Deo Estate Act,AC_CEN_5_5_00117_188609_1692335295088,1886,9,ACT,CENTRAL,0,123456789/496688,,https://indiacode.gov.in/server/api/core/items/a818ec00-1f01-4c68-9d22-bc727c3edea4,https://indiacode.gov.in/act/a818ec00-1f01-4c68-9d22-bc727c3edea4,https://indiacode.gov.in/act/a818ec00-1f01-4c68-9d22-bc727c3edea4/sections,https://indiacode.gov.in/act/a818ec00-1f01-4c68-9d22-bc727c3edea4/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
773,e139476c-de97-40dc-98fd-e8796f2bcb38,ACT,,,,,"The Births, Deaths and Marriages Registration Act, 1886",AC_CEN_3_20_00045_188606_1523273337975,1886,6,ACT,CENTRAL,0,123456789/496424,,https://indiacode.gov.in/server/api/core/items/e139476c-de97-40dc-98fd-e8796f2bcb38,https://indiacode.gov.in/act/e139476c-de97-40dc-98fd-e8796f2bcb38,https://indiacode.gov.in/act/e139476c-de97-40dc-98fd-e8796f2bcb38/sections,https://indiacode.gov.in/act/e139476c-de97-40dc-98fd-e8796f2bcb38/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
774,36ef073c-9520-42af-8142-96c3920ee2ba,ACT,,,,,"The Indian Telegraph Act, 1885",AC_CEN_37_58_00003_188513_1523273054156,1885,13,ACT,CENTRAL,0,123456789/496374,,https://indiacode.gov.in/server/api/core/items/36ef073c-9520-42af-8142-96c3920ee2ba,https://indiacode.gov.in/act/36ef073c-9520-42af-8142-96c3920ee2ba,https://indiacode.gov.in/act/36ef073c-9520-42af-8142-96c3920ee2ba/sections,https://indiacode.gov.in/act/36ef073c-9520-42af-8142-96c3920ee2ba/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
775,a0b6dd50-6524-4b54-a81f-82c1af7f1cda,ACT,,,,,"The Agriculturists' Loans Act, 1884",AC_CEN_5_5_00098_188412_1663829667024,1884,12,ACT,CENTRAL,0,123456789/496671,,https://indiacode.gov.in/server/api/core/items/a0b6dd50-6524-4b54-a81f-82c1af7f1cda,https://indiacode.gov.in/act/a0b6dd50-6524-4b54-a81f-82c1af7f1cda,https://indiacode.gov.in/act/a0b6dd50-6524-4b54-a81f-82c1af7f1cda/sections,https://indiacode.gov.in/act/a0b6dd50-6524-4b54-a81f-82c1af7f1cda/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
776,7d8c2c36-9fc1-447e-a686-a99ef14c8357,ACT,,,,,"The Explosives Act, 1884",AC_CEN_11_61_00011_188404_1523272950845,1884,4,ACT,CENTRAL,0,123456789/495969,,https://indiacode.gov.in/server/api/core/items/7d8c2c36-9fc1-447e-a686-a99ef14c8357,https://indiacode.gov.in/act/7d8c2c36-9fc1-447e-a686-a99ef14c8357,https://indiacode.gov.in/act/7d8c2c36-9fc1-447e-a686-a99ef14c8357/sections,https://indiacode.gov.in/act/7d8c2c36-9fc1-447e-a686-a99ef14c8357/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
777,c1cf2418-3bde-4342-8c56-5a3900205a2a,ACT,,,,,"The Panjab District Boards Act, 1883",AC_CEN_18_21_00011_188320_1523272812780,1883,20,ACT,CENTRAL,0,123456789/496061,,https://indiacode.gov.in/server/api/core/items/c1cf2418-3bde-4342-8c56-5a3900205a2a,https://indiacode.gov.in/act/c1cf2418-3bde-4342-8c56-5a3900205a2a,https://indiacode.gov.in/act/c1cf2418-3bde-4342-8c56-5a3900205a2a/sections,https://indiacode.gov.in/act/c1cf2418-3bde-4342-8c56-5a3900205a2a/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
778,d11f897b-89e4-4635-8c3a-5cdad902e80c,ACT,,,,,"The Land Improvement Loans Act, 1883",AC_CEN_18_43_00003_188319_1523272692578,1883,19,ACT,CENTRAL,0,123456789/496065,,https://indiacode.gov.in/server/api/core/items/d11f897b-89e4-4635-8c3a-5cdad902e80c,https://indiacode.gov.in/act/d11f897b-89e4-4635-8c3a-5cdad902e80c,https://indiacode.gov.in/act/d11f897b-89e4-4635-8c3a-5cdad902e80c/sections,https://indiacode.gov.in/act/d11f897b-89e4-4635-8c3a-5cdad902e80c/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
779,1e827a19-1318-4d9e-8b1a-b9e9c61d0c9f,ACT,,,,,"The Presidency Small Cause Courts Act, 1882",AC_CEN_3_3_00025_188215_1523272578725,1882,15,ACT,CENTRAL,0,123456789/496484,,https://indiacode.gov.in/server/api/core/items/1e827a19-1318-4d9e-8b1a-b9e9c61d0c9f,https://indiacode.gov.in/act/1e827a19-1318-4d9e-8b1a-b9e9c61d0c9f,https://indiacode.gov.in/act/1e827a19-1318-4d9e-8b1a-b9e9c61d0c9f/sections,https://indiacode.gov.in/act/1e827a19-1318-4d9e-8b1a-b9e9c61d0c9f/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
780,2b436b95-ae89-4c5f-ab70-3d5ef5ffd8e8,ACT,,,,,"The Transfer of Property Act, 1882",AC_CEN_3_20_00042_188204_1523272233671,1882,4,ACT,CENTRAL,0,123456789/496421,,https://indiacode.gov.in/server/api/core/items/2b436b95-ae89-4c5f-ab70-3d5ef5ffd8e8,https://indiacode.gov.in/act/2b436b95-ae89-4c5f-ab70-3d5ef5ffd8e8,https://indiacode.gov.in/act/2b436b95-ae89-4c5f-ab70-3d5ef5ffd8e8/sections,https://indiacode.gov.in/act/2b436b95-ae89-4c5f-ab70-3d5ef5ffd8e8/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
781,5e2491a0-7c07-4c7c-bf38-27e8ab46e06f,ACT,,,,,"The Powers-of Attorney Act, 1882",AC_CEN_3_20_00044_188207_1523272415955,1882,7,ACT,CENTRAL,0,123456789/496423,,https://indiacode.gov.in/server/api/core/items/5e2491a0-7c07-4c7c-bf38-27e8ab46e06f,https://indiacode.gov.in/act/5e2491a0-7c07-4c7c-bf38-27e8ab46e06f,https://indiacode.gov.in/act/5e2491a0-7c07-4c7c-bf38-27e8ab46e06f/sections,https://indiacode.gov.in/act/5e2491a0-7c07-4c7c-bf38-27e8ab46e06f/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
782,b020b170-1f08-440a-828f-8559cdc5f062,ACT,,,,,"The Indian Easements Act, 1882",AC_CEN_3_20_00043_188205_1523272326474,1882,5,ACT,CENTRAL,0,123456789/496422,,https://indiacode.gov.in/server/api/core/items/b020b170-1f08-440a-828f-8559cdc5f062,https://indiacode.gov.in/act/b020b170-1f08-440a-828f-8559cdc5f062,https://indiacode.gov.in/act/b020b170-1f08-440a-828f-8559cdc5f062/sections,https://indiacode.gov.in/act/b020b170-1f08-440a-828f-8559cdc5f062/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
783,6ba886a5-688b-4da1-bd10-9c63daa5cd8b,ACT,,,,,"The Indian Trusts Act, 1882",AC_CEN_3_20_00041_188202_1523272124725,1882,2,ACT,CENTRAL,0,123456789/496420,,https://indiacode.gov.in/server/api/core/items/6ba886a5-688b-4da1-bd10-9c63daa5cd8b,https://indiacode.gov.in/act/6ba886a5-688b-4da1-bd10-9c63daa5cd8b,https://indiacode.gov.in/act/6ba886a5-688b-4da1-bd10-9c63daa5cd8b/sections,https://indiacode.gov.in/act/6ba886a5-688b-4da1-bd10-9c63daa5cd8b/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
784,38b01c2d-f1b8-4b1f-a8bf-86b4da3b72a0,ACT,,,,,"The Negotiable Instruments Act, 1881",AC_CEN_2_33_00042_00042_1523271998701,1881,26,ACT,CENTRAL,0,123456789/496318,,https://indiacode.gov.in/server/api/core/items/38b01c2d-f1b8-4b1f-a8bf-86b4da3b72a0,https://indiacode.gov.in/act/38b01c2d-f1b8-4b1f-a8bf-86b4da3b72a0,https://indiacode.gov.in/act/38b01c2d-f1b8-4b1f-a8bf-86b4da3b72a0/sections,https://indiacode.gov.in/act/38b01c2d-f1b8-4b1f-a8bf-86b4da3b72a0/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
785,3e114313-7c51-4b6f-9f5d-c5aa965b6c77,ACT,,,,,"The Central Provinces Land-Revenue Act, 1881",AC_CEN_5_5_00108_188118_1666091160281,1881,18,ACT,CENTRAL,0,123456789/496677,,https://indiacode.gov.in/server/api/core/items/3e114313-7c51-4b6f-9f5d-c5aa965b6c77,https://indiacode.gov.in/act/3e114313-7c51-4b6f-9f5d-c5aa965b6c77,https://indiacode.gov.in/act/3e114313-7c51-4b6f-9f5d-c5aa965b6c77/sections,https://indiacode.gov.in/act/3e114313-7c51-4b6f-9f5d-c5aa965b6c77/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
786,3dd319e0-914b-4757-9972-f10c0bdf4f57,ACT,,,,,"The Religious Societies Act, 1880",AC_CEN_3_20_00039_188001_1523270795707,1880,1,ACT,CENTRAL,0,123456789/496418,,https://indiacode.gov.in/server/api/core/items/3dd319e0-914b-4757-9972-f10c0bdf4f57,https://indiacode.gov.in/act/3dd319e0-914b-4757-9972-f10c0bdf4f57,https://indiacode.gov.in/act/3dd319e0-914b-4757-9972-f10c0bdf4f57/sections,https://indiacode.gov.in/act/3dd319e0-914b-4757-9972-f10c0bdf4f57/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
787,824ae76c-7955-4804-99fe-25d9ea60e67f,ACT,,,,,"The Kazis' Act, 1880",AC_CEN_3_20_00040_188012_1523270912626,1880,12,ACT,CENTRAL,0,123456789/496419,,https://indiacode.gov.in/server/api/core/items/824ae76c-7955-4804-99fe-25d9ea60e67f,https://indiacode.gov.in/act/824ae76c-7955-4804-99fe-25d9ea60e67f,https://indiacode.gov.in/act/824ae76c-7955-4804-99fe-25d9ea60e67f/sections,https://indiacode.gov.in/act/824ae76c-7955-4804-99fe-25d9ea60e67f/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
788,7e927455-5933-4f0d-bbdb-db687dc3e130,ACT,,,,,"The Legal Practitioners Act, 1879",AC_CEN_3_46_00008_187918_1523270691223,1879,18,ACT,CENTRAL,0,123456789/496497,,https://indiacode.gov.in/server/api/core/items/7e927455-5933-4f0d-bbdb-db687dc3e130,https://indiacode.gov.in/act/7e927455-5933-4f0d-bbdb-db687dc3e130,https://indiacode.gov.in/act/7e927455-5933-4f0d-bbdb-db687dc3e130/sections,https://indiacode.gov.in/act/7e927455-5933-4f0d-bbdb-db687dc3e130/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
789,922be334-305c-415a-951f-4aafd1347057,ACT,,,,,"The Dekkhan Agriculturists' Relief Act, 1879",AC_CEN_5_5_00099_187917_1663829896037,1879,17,ACT,CENTRAL,0,123456789/496672,,https://indiacode.gov.in/server/api/core/items/922be334-305c-415a-951f-4aafd1347057,https://indiacode.gov.in/act/922be334-305c-415a-951f-4aafd1347057,https://indiacode.gov.in/act/922be334-305c-415a-951f-4aafd1347057/sections,https://indiacode.gov.in/act/922be334-305c-415a-951f-4aafd1347057/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
790,10192f14-3878-48e1-b88e-55d6b4206a24,ACT,,,,,"The Northern Indian Ferries Act, 1878",AC_CEN_30_0_00012_187817_1523270134718,1878,17,ACT,CENTRAL,0,123456789/496330,,https://indiacode.gov.in/server/api/core/items/10192f14-3878-48e1-b88e-55d6b4206a24,https://indiacode.gov.in/act/10192f14-3878-48e1-b88e-55d6b4206a24,https://indiacode.gov.in/act/10192f14-3878-48e1-b88e-55d6b4206a24/sections,https://indiacode.gov.in/act/10192f14-3878-48e1-b88e-55d6b4206a24/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
791,d2d08e99-211f-47d7-a15c-99af112b7f6c,ACT,,,,,"The Indian Treasure-trove Act, 1878",AC_CEN_2_11_00027_187806_1523270020940,1878,6,ACT,CENTRAL,0,123456789/496244,,https://indiacode.gov.in/server/api/core/items/d2d08e99-211f-47d7-a15c-99af112b7f6c,https://indiacode.gov.in/act/d2d08e99-211f-47d7-a15c-99af112b7f6c,https://indiacode.gov.in/act/d2d08e99-211f-47d7-a15c-99af112b7f6c/sections,https://indiacode.gov.in/act/d2d08e99-211f-47d7-a15c-99af112b7f6c/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
792,074d0b0c-3228-44ed-a55c-33b2b91a0b01,ACT,,,,,"The Broach and Kaira Incumbered Estates Act, 1877",AC_CEN_5_5_00119_187714_1668661120990,1877,14,ACT,CENTRAL,0,123456789/496693,,https://indiacode.gov.in/server/api/core/items/074d0b0c-3228-44ed-a55c-33b2b91a0b01,https://indiacode.gov.in/act/074d0b0c-3228-44ed-a55c-33b2b91a0b01,https://indiacode.gov.in/act/074d0b0c-3228-44ed-a55c-33b2b91a0b01/sections,https://indiacode.gov.in/act/074d0b0c-3228-44ed-a55c-33b2b91a0b01/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
793,1de9383e-a385-4506-8a02-d2515322b059,ACT,,,,,"The Oudh Laws Act, 1876",AC_CEN_5_5_00109_187618_1666091274292,1876,18,ACT,CENTRAL,0,123456789/496678,,https://indiacode.gov.in/server/api/core/items/1de9383e-a385-4506-8a02-d2515322b059,https://indiacode.gov.in/act/1de9383e-a385-4506-8a02-d2515322b059,https://indiacode.gov.in/act/1de9383e-a385-4506-8a02-d2515322b059/sections,https://indiacode.gov.in/act/1de9383e-a385-4506-8a02-d2515322b059/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
794,87b814b2-1ea6-462e-b75f-8b54ee521c6d,ACT,,,,,"The Bombay Revenue Jurisdiction Act, 1876",AC_CEN_18_21_00005_187610_1550814354714,1876,10,ACT,CENTRAL,0,123456789/496057,,https://indiacode.gov.in/server/api/core/items/87b814b2-1ea6-462e-b75f-8b54ee521c6d,https://indiacode.gov.in/act/87b814b2-1ea6-462e-b75f-8b54ee521c6d,https://indiacode.gov.in/act/87b814b2-1ea6-462e-b75f-8b54ee521c6d/sections,https://indiacode.gov.in/act/87b814b2-1ea6-462e-b75f-8b54ee521c6d/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
795,a386a67d-5747-4731-80bc-b908f557c19a,ACT,,,,,"The Chutia Nagpur Encumbered Estates Act, 1876",AC_CEN_5_5_00094_187606_1663821910941,1876,6,ACT,CENTRAL,0,123456789/496670,,https://indiacode.gov.in/server/api/core/items/a386a67d-5747-4731-80bc-b908f557c19a,https://indiacode.gov.in/act/a386a67d-5747-4731-80bc-b908f557c19a,https://indiacode.gov.in/act/a386a67d-5747-4731-80bc-b908f557c19a/sections,https://indiacode.gov.in/act/a386a67d-5747-4731-80bc-b908f557c19a/schedules,bb9af19111240efa2ca21c56bae221a7ffdb681a350f13bda182ac97f9fd6ba8,
